"","Indnum","Group","Activity","Activity_Num","QL_cleaned","Consumption","cf_rate","carbon_footprint"
"24084",892,6,"large items disposed",27,20,0,0.0211,0
"24085",893,1,"Household heating => 70F",1,81,5,0.000436,0.00218
"24086",893,1,"Household heating < 70F",2,74,10,0.000872,0.00872
"24087",893,1,"Use of heat pump",3,47,0,0.001074,0
"24088",893,1,"Use of air conditioner",4,41,26,0.000598,0.015548
"24089",893,2,"shower - short",5,82,7,0.000147666666666667,0.00103366666666667
"24090",893,2,"shower - long (> 3 min)",6,89,33,0.000227666666666667,0.007513
"24091",893,2,"bath",7,14,0,0.000289333333333333,0
"24092",893,2,"wash-up",8,36,41,4.2e-05,0.001722
"24093",893,3,"use of dishwasher",9,21,0,0.000322666666666667,0
"24094",893,3,"use of clothes washer",10,35,4,0.000375666666666667,0.00150266666666667
"24095",893,3,"use of clothes dryer",11,12,3,0.000122,0.000366
"24096",893,3,"use of cooking range",12,42.6,0,0.000135,0
"24097",893,3,"use of  oven",13,31,11,0.00015,0.00165
"24098",893,3,"use of self-clean feature of electric oven",14,19,2,0.000178,0.000356
"24099",893,3,"Small kitchen appliance in the home",15,42.6,0,4.75e-05,0
"24100",893,4,"TV/computer use",16,31,59,2e-06,0.000118
"24101",893,5,"air travel - large plane",17,44,3113,0.000179,0.557227
"24102",893,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24103",893,5,"car trips- self only",19,55,440,0.0004415,0.19426
"24104",893,5,"car trips - driver and self",20,27,30,0.0004455,0.013365
"24105",893,5,"car trips - 2+ people with multiple end points",21,42.6,0,0.0002385,0
"24106",893,5,"trips using public ground transportation",22,48,15,0.000138,0.00207
"24107",893,6,"bags of garbage disposed",23,51,25,0.0419,1.0475
"24108",893,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24109",893,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24110",893,6,"hazardous or electric items disposed",26,42.6,0,0.0211,0
"24111",893,6,"large items disposed",27,14,2,0.0211,0.0422
"24112",894,1,"Household heating => 70F",1,64,6,0.000436,0.002616
"24113",894,1,"Household heating < 70F",2,66,10,0.000872,0.00872
"24114",894,1,"Use of heat pump",3,42,0,0.001074,0
"24115",894,1,"Use of air conditioner",4,43,15,0.000598,0.00897
"24116",894,2,"shower - short",5,88,4,0.000104333333333333,0.000417333333333333
"24117",894,2,"shower - long (> 3 min)",6,73,18,0.000159333333333333,0.002868
"24118",894,2,"bath",7,21,0,0.000236666666666667,0
"24119",894,2,"wash-up",8,35,55,3.36666666666667e-05,0.00185166666666667
"24120",894,3,"use of dishwasher",9,22,0,0.000245,0
"24121",894,3,"use of clothes washer",10,38,5,0.000297666666666667,0.00148833333333333
"24122",894,3,"use of clothes dryer",11,18,1,0.000122,0.000122
"24123",894,3,"use of cooking range",12,42.5,0,0.000135,0
"24124",894,3,"use of  oven",13,35,9,0.00015,0.00135
"24125",894,3,"use of self-clean feature of electric oven",14,16,2,0.000178,0.000356
"24126",894,3,"Small kitchen appliance in the home",15,42.5,0,4.75e-05,0
"24127",894,4,"TV/computer use",16,30,63,2e-06,0.000126
"24128",894,5,"air travel - large plane",17,50,2337,0.000179,0.418323
"24129",894,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24130",894,5,"car trips- self only",19,52,269,0.000551,0.148219
"24131",894,5,"car trips - driver and self",20,35,35,0.000554,0.01939
"24132",894,5,"car trips - 2+ people with multiple end points",21,42.5,22,0.000354,0.007788
"24133",894,5,"trips using public ground transportation",22,51,16,0.000276,0.004416
"24134",894,6,"bags of garbage disposed",23,51,27,0.0419,1.1313
"24135",894,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24136",894,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24137",894,6,"hazardous or electric items disposed",26,42.5,0,0.0211,0
"24138",894,6,"large items disposed",27,20,1,0.0211,0.0211
"24139",895,1,"Household heating => 70F",1,88,6,0.000436,0.002616
"24140",895,1,"Household heating < 70F",2,89,4,0.000872,0.003488
"24141",895,1,"Use of heat pump",3,45,0,0.001074,0
"24142",895,1,"Use of air conditioner",4,41,32,0.000598,0.019136
"24143",895,2,"shower - short",5,97,7,0.000102,0.000714
"24144",895,2,"shower - long (> 3 min)",6,73,34,0.000149,0.005066
"24145",895,2,"bath",7,9,7,0.000254,0.001778
"24146",895,2,"wash-up",8,32,49,4.2e-05,0.002058
"24147",895,3,"use of dishwasher",9,20,0,0.000243,0
"24148",895,3,"use of clothes washer",10,36,6,0.000292,0.001752
"24149",895,3,"use of clothes dryer",11,12,3,0.000122,0.000366
"24150",895,3,"use of cooking range",12,42.2,0,0.000135,0
"24151",895,3,"use of  oven",13,34,8,0.00015,0.0012
"24152",895,3,"use of self-clean feature of electric oven",14,14,4,0.000178,0.000712
"24153",895,3,"Small kitchen appliance in the home",15,42.2,0,4.75e-05,0
"24154",895,4,"TV/computer use",16,21,59,2e-06,0.000118
"24155",895,5,"air travel - large plane",17,43,2728,0.000179,0.488312
"24156",895,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24157",895,5,"car trips- self only",19,52,430,0.000551,0.23693
"24158",895,5,"car trips - driver and self",20,36,29,0.000554,0.016066
"24159",895,5,"car trips - 2+ people with multiple end points",21,42.2,17,0.000354,0.006018
"24160",895,5,"trips using public ground transportation",22,43,17,0.000276,0.004692
"24161",895,6,"bags of garbage disposed",23,46,26,0.0419,1.0894
"24162",895,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24163",895,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24164",895,6,"hazardous or electric items disposed",26,42.2,0,0.0211,0
"24165",895,6,"large items disposed",27,13,1,0.0211,0.0211
"24166",896,1,"Household heating => 70F",1,61,4,0.000436,0.001744
"24167",896,1,"Household heating < 70F",2,88,9,0.000872,0.007848
"24168",896,1,"Use of heat pump",3,46,0,0.001074,0
"24169",896,1,"Use of air conditioner",4,42,22,0.000598,0.013156
"24170",896,2,"shower - short",5,90,2,0.000232,0.000464
"24171",896,2,"shower - long (> 3 min)",6,89,11,0.000354,0.003894
"24172",896,2,"bath",7,9,0,0.000412,0
"24173",896,2,"wash-up",8,44,37,6.7e-05,0.002479
"24174",896,3,"use of dishwasher",9,25,0,0.000476,0
"24175",896,3,"use of clothes washer",10,30,8,0.000526,0.004208
"24176",896,3,"use of clothes dryer",11,13,1,0.000122,0.000122
"24177",896,3,"use of cooking range",12,44.5,0,0.000135,0
"24178",896,3,"use of  oven",13,41,8,0.00015,0.0012
"24179",896,3,"use of self-clean feature of electric oven",14,21,4,0.000178,0.000712
"24180",896,3,"Small kitchen appliance in the home",15,44.5,0,4.75e-05,0
"24181",896,4,"TV/computer use",16,30,63,2e-06,0.000126
"24182",896,5,"air travel - large plane",17,51,3969,0.000179,0.710451
"24183",896,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24184",896,5,"car trips- self only",19,57,300,0.000551,0.1653
"24185",896,5,"car trips - driver and self",20,32,37,0.000554,0.020498
"24186",896,5,"car trips - 2+ people with multiple end points",21,44.5,28,0.000354,0.009912
"24187",896,5,"trips using public ground transportation",22,59,16,0.000276,0.004416
"24188",896,6,"bags of garbage disposed",23,49,19,0.0419,0.7961
"24189",896,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24190",896,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24191",896,6,"hazardous or electric items disposed",26,44.5,0,0.0211,0
"24192",896,6,"large items disposed",27,13,1,0.0211,0.0211
"24193",897,1,"Household heating => 70F",1,85,10,0.000436,0.00436
"24194",897,1,"Household heating < 70F",2,92,5,0.000872,0.00436
"24195",897,1,"Use of heat pump",3,42,0,0.001074,0
"24196",897,1,"Use of air conditioner",4,43,19,0.000598,0.011362
"24197",897,2,"shower - short",5,98,8,0.000177666666666667,0.00142133333333333
"24198",897,2,"shower - long (> 3 min)",6,92,14,0.000271666666666667,0.00380333333333333
"24199",897,2,"bath",7,15,0,0.000344666666666667,0
"24200",897,2,"wash-up",8,31,44,5.46666666666667e-05,0.00240533333333333
"24201",897,3,"use of dishwasher",9,25,0,0.000375333333333333,0
"24202",897,3,"use of clothes washer",10,35,5,0.00044,0.0022
"24203",897,3,"use of clothes dryer",11,12,2,0.000132,0.000264
"24204",897,3,"use of cooking range",12,42.9047619047619,0,0.000142,0
"24205",897,3,"use of  oven",13,31,9,0.000162,0.001458
"24206",897,3,"use of self-clean feature of electric oven",14,21,4,0.000199,0.000796
"24207",897,3,"Small kitchen appliance in the home",15,42.9047619047619,0,4.75e-05,0
"24208",897,4,"TV/computer use",16,27,60,2e-06,0.00012
"24209",897,5,"air travel - large plane",17,42,2885,0.000179,0.516415
"24210",897,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24211",897,5,"car trips- self only",19,59,363,0.000551,0.200013
"24212",897,5,"car trips - driver and self",20,27,36,0.000554,0.019944
"24213",897,5,"car trips - 2+ people with multiple end points",21,42.9047619047619,0,0.000354,0
"24214",897,5,"trips using public ground transportation",22,54,15,0.000276,0.00414
"24215",897,6,"bags of garbage disposed",23,46,21,0.0419,0.8799
"24216",897,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24217",897,6,"bags of compost deposited (negative CF)",25,6,3,-0.0419,-0.1257
"24218",897,6,"hazardous or electric items disposed",26,42.9047619047619,0,0.0211,0
"24219",897,6,"large items disposed",27,18,2,0.0211,0.0422
"24220",898,1,"Household heating => 70F",1,68,1,0.000436,0.000436
"24221",898,1,"Household heating < 70F",2,61,3,0.000872,0.002616
"24222",898,1,"Use of heat pump",3,42,0,0.001074,0
"24223",898,1,"Use of air conditioner",4,45,23,0.000598,0.013754
"24224",898,2,"shower - short",5,83,6,0.000199,0.001194
"24225",898,2,"shower - long (> 3 min)",6,87,14,0.000312,0.004368
"24226",898,2,"bath",7,21,0,0.000368,0
"24227",898,2,"wash-up",8,33,48,5.5e-05,0.00264
"24228",898,3,"use of dishwasher",9,22,18,0.000389,0.007002
"24229",898,3,"use of clothes washer",10,44,6,0.000475,0.00285
"24230",898,3,"use of clothes dryer",11,19,1,0.000122,0.000122
"24231",898,3,"use of cooking range",12,43.1,0,0.000135,0
"24232",898,3,"use of  oven",13,39,9,0.00015,0.00135
"24233",898,3,"use of self-clean feature of electric oven",14,15,4,0.000178,0.000712
"24234",898,3,"Small kitchen appliance in the home",15,43.1,53,4.75e-05,0.0025175
"24235",898,4,"TV/computer use",16,31,62,2e-06,0.000124
"24236",898,5,"air travel - large plane",17,42,3122,0.000179,0.558838
"24237",898,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24238",898,5,"car trips- self only",19,60,412,0.0004415,0.181898
"24239",898,5,"car trips - driver and self",20,20,29,0.0004455,0.0129195
"24240",898,5,"car trips - 2+ people with multiple end points",21,43.1,0,0.0002385,0
"24241",898,5,"trips using public ground transportation",22,61,15,0.000138,0.00207
"24242",898,6,"bags of garbage disposed",23,49,25,0.0419,1.0475
"24243",898,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24244",898,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24245",898,6,"hazardous or electric items disposed",26,43.1,0,0.0211,0
"24246",898,6,"large items disposed",27,20,2,0.0211,0.0422
"24247",899,1,"Household heating => 70F",1,68,4,0.000436,0.001744
"24248",899,1,"Household heating < 70F",2,60,8,0.000872,0.006976
"24249",899,1,"Use of heat pump",3,52,0,0.001074,0
"24250",899,1,"Use of air conditioner",4,49,27,0.000598,0.016146
"24251",899,2,"shower - short",5,90,3,0.000167,0.000501
"24252",899,2,"shower - long (> 3 min)",6,81,16,0.0002515,0.004024
"24253",899,2,"bath",7,13,0,0.000333,0
"24254",899,2,"wash-up",8,28,52,5.45e-05,0.002834
"24255",899,3,"use of dishwasher",9,20,19,0.0003595,0.0068305
"24256",899,3,"use of clothes washer",10,37,5,0.000409,0.002045
"24257",899,3,"use of clothes dryer",11,20,2,0.000122,0.000244
"24258",899,3,"use of cooking range",12,40.7,0,0.000135,0
"24259",899,3,"use of  oven",13,37,12,0.00015,0.0018
"24260",899,3,"use of self-clean feature of electric oven",14,17,3,0.000178,0.000534
"24261",899,3,"Small kitchen appliance in the home",15,40.7,0,4.75e-05,0
"24262",899,4,"TV/computer use",16,23,59,2e-06,0.000118
"24263",899,5,"air travel - large plane",17,42,3236,0.000179,0.579244
"24264",899,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24265",899,5,"car trips- self only",19,49,279,0.000551,0.153729
"24266",899,5,"car trips - driver and self",20,22,24,0.000554,0.013296
"24267",899,5,"car trips - 2+ people with multiple end points",21,40.7,0,0.000354,0
"24268",899,5,"trips using public ground transportation",22,46,13,0.000276,0.003588
"24269",899,6,"bags of garbage disposed",23,45,26,0.0419,1.0894
"24270",899,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24271",899,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24272",899,6,"hazardous or electric items disposed",26,40.7,0,0.0211,0
"24273",899,6,"large items disposed",27,15,2,0.0211,0.0422
"24274",900,1,"Household heating => 70F",1,69,6,0.000436,0.002616
"24275",900,1,"Household heating < 70F",2,80,7,0.000872,0.006104
"24276",900,1,"Use of heat pump",3,48,0,0.001074,0
"24277",900,1,"Use of air conditioner",4,55,17,0.000598,0.010166
"24278",900,2,"shower - short",5,90,6,0.00013625,0.0008175
"24279",900,2,"shower - long (> 3 min)",6,74,16,0.000208,0.003328
"24280",900,2,"bath",7,14,0,0.0002805,0
"24281",900,2,"wash-up",8,41,34,4.2e-05,0.001428
"24282",900,3,"use of dishwasher",9,24,0,0.00030275,0
"24283",900,3,"use of clothes washer",10,28,3,0.00035475,0.00106425
"24284",900,3,"use of clothes dryer",11,15,4,0.000122,0.000488
"24285",900,3,"use of cooking range",12,42.35,0,0.000135,0
"24286",900,3,"use of  oven",13,33,11,0.00015,0.00165
"24287",900,3,"use of self-clean feature of electric oven",14,16,2,0.000178,0.000356
"24288",900,3,"Small kitchen appliance in the home",15,42.35,0,4.75e-05,0
"24289",900,4,"TV/computer use",16,25,64,2e-06,0.000128
"24290",900,5,"air travel - large plane",17,47,3730,0.000179,0.66767
"24291",900,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24292",900,5,"car trips- self only",19,51,457,0.0004415,0.2017655
"24293",900,5,"car trips - driver and self",20,23,36,0.0004455,0.016038
"24294",900,5,"car trips - 2+ people with multiple end points",21,42.35,18,0.0002385,0.004293
"24295",900,5,"trips using public ground transportation",22,53,19,0.000138,0.002622
"24296",900,6,"bags of garbage disposed",23,46,20,0.0419,0.838
"24297",900,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24298",900,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24299",900,6,"hazardous or electric items disposed",26,42.35,0,0.0211,0
"24300",900,6,"large items disposed",27,15,0,0.0211,0
"24301",901,1,"Household heating => 70F",1,84,2,0.000436,0.000872
"24302",901,1,"Household heating < 70F",2,60,2,0.000872,0.001744
"24303",901,1,"Use of heat pump",3,44,0,0.001074,0
"24304",901,1,"Use of air conditioner",4,41,30,0.000598,0.01794
"24305",901,2,"shower - short",5,96,7,0.000102,0.000714
"24306",901,2,"shower - long (> 3 min)",6,82,30,0.000149,0.00447
"24307",901,2,"bath",7,20,0,0.000254,0
"24308",901,2,"wash-up",8,32,36,4.2e-05,0.001512
"24309",901,3,"use of dishwasher",9,21,0,0.000243,0
"24310",901,3,"use of clothes washer",10,41,6,0.000292,0.001752
"24311",901,3,"use of clothes dryer",11,11,2,0.000122,0.000244
"24312",901,3,"use of cooking range",12,42.9,0,0.000135,0
"24313",901,3,"use of  oven",13,34,8,0.00015,0.0012
"24314",901,3,"use of self-clean feature of electric oven",14,19,4,0.000178,0.000712
"24315",901,3,"Small kitchen appliance in the home",15,42.9,0,4.75e-05,0
"24316",901,4,"TV/computer use",16,25,59,2e-06,0.000118
"24317",901,5,"air travel - large plane",17,42,2970,0.000179,0.53163
"24318",901,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24319",901,5,"car trips- self only",19,52,271,0.000551,0.149321
"24320",901,5,"car trips - driver and self",20,39,20,0.000554,0.01108
"24321",901,5,"car trips - 2+ people with multiple end points",21,42.9,26,0.000354,0.009204
"24322",901,5,"trips using public ground transportation",22,50,19,0.000276,0.005244
"24323",901,6,"bags of garbage disposed",23,48,25,0.0419,1.0475
"24324",901,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24325",901,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24326",901,6,"hazardous or electric items disposed",26,42.9,0,0.0211,0
"24327",901,6,"large items disposed",27,17,1,0.0211,0.0211
"24328",902,1,"Household heating => 70F",1,73,3,0.000436,0.001308
"24329",902,1,"Household heating < 70F",2,92,1,0.000872,0.000872
"24330",902,1,"Use of heat pump",3,45,0,0.001074,0
"24331",902,1,"Use of air conditioner",4,45,22,0.000598,0.013156
"24332",902,2,"shower - short",5,86,4,0.00013625,0.000545
"24333",902,2,"shower - long (> 3 min)",6,75,40,0.000208,0.00832
"24334",902,2,"bath",7,18,0,0.0002805,0
"24335",902,2,"wash-up",8,42,50,4.2e-05,0.0021
"24336",902,3,"use of dishwasher",9,24,0,0.00030275,0
"24337",902,3,"use of clothes washer",10,46,4,0.00035475,0.001419
"24338",902,3,"use of clothes dryer",11,16,3,0.000122,0.000366
"24339",902,3,"use of cooking range",12,42.0952380952381,11,0.000135,0.001485
"24340",902,3,"use of  oven",13,36,12,0.00015,0.0018
"24341",902,3,"use of self-clean feature of electric oven",14,20,3,0.000178,0.000534
"24342",902,3,"Small kitchen appliance in the home",15,42.0952380952381,60,4.75e-05,0.00285
"24343",902,4,"TV/computer use",16,26,59,2e-06,0.000118
"24344",902,5,"air travel - large plane",17,43,2655,0.000179,0.475245
"24345",902,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24346",902,5,"car trips- self only",19,56,320,0.000551,0.17632
"24347",902,5,"car trips - driver and self",20,22,17,0.000554,0.009418
"24348",902,5,"car trips - 2+ people with multiple end points",21,42.0952380952381,29,0.000354,0.010266
"24349",902,5,"trips using public ground transportation",22,47,15,0.000276,0.00414
"24350",902,6,"bags of garbage disposed",23,42,24,0.0419,1.0056
"24351",902,6,"bags of recycling deposited (negative CF)",24,14,7,-0.0419,-0.2933
"24352",902,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24353",902,6,"hazardous or electric items disposed",26,42.0952380952381,0,0.0211,0
"24354",902,6,"large items disposed",27,16,0,0.0211,0
"24355",903,1,"Household heating => 70F",1,89,8,0.000436,0.003488
"24356",903,1,"Household heating < 70F",2,82,10,0.000872,0.00872
"24357",903,1,"Use of heat pump",3,54,0,0.001074,0
"24358",903,1,"Use of air conditioner",4,48,21,0.000598,0.012558
"24359",903,2,"shower - short",5,92,4,0.000199,0.000796
"24360",903,2,"shower - long (> 3 min)",6,86,34,0.000312,0.010608
"24361",903,2,"bath",7,10,0,0.000368,0
"24362",903,2,"wash-up",8,36,45,5.5e-05,0.002475
"24363",903,3,"use of dishwasher",9,21,0,0.000389,0
"24364",903,3,"use of clothes washer",10,31,4,0.000475,0.0019
"24365",903,3,"use of clothes dryer",11,19,4,0.000122,0.000488
"24366",903,3,"use of cooking range",12,43.05,0,0.000135,0
"24367",903,3,"use of  oven",13,32,12,0.00015,0.0018
"24368",903,3,"use of self-clean feature of electric oven",14,13,3,0.000178,0.000534
"24369",903,3,"Small kitchen appliance in the home",15,43.05,0,4.75e-05,0
"24370",903,4,"TV/computer use",16,24,61,2e-06,0.000122
"24371",903,5,"air travel - large plane",17,45,3172,0.000179,0.567788
"24372",903,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24373",903,5,"car trips- self only",19,42,381,0.000551,0.209931
"24374",903,5,"car trips - driver and self",20,30,34,0.000554,0.018836
"24375",903,5,"car trips - 2+ people with multiple end points",21,43.05,23,0.000354,0.008142
"24376",903,5,"trips using public ground transportation",22,51,19,0.000276,0.005244
"24377",903,6,"bags of garbage disposed",23,41,25,0.0419,1.0475
"24378",903,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24379",903,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24380",903,6,"hazardous or electric items disposed",26,43.05,0,0.0211,0
"24381",903,6,"large items disposed",27,15,2,0.0211,0.0422
"24382",904,1,"Household heating => 70F",1,75,9,0.000436,0.003924
"24383",904,1,"Household heating < 70F",2,65,1,0.000872,0.000872
"24384",904,1,"Use of heat pump",3,51,0,0.001074,0
"24385",904,1,"Use of air conditioner",4,44,12,0.000598,0.007176
"24386",904,2,"shower - short",5,82,8,0.00013625,0.00109
"24387",904,2,"shower - long (> 3 min)",6,92,29,0.000208,0.006032
"24388",904,2,"bath",7,13,0,0.0002805,0
"24389",904,2,"wash-up",8,26,33,4.2e-05,0.001386
"24390",904,3,"use of dishwasher",9,21,0,0.00030275,0
"24391",904,3,"use of clothes washer",10,44,8,0.00035475,0.002838
"24392",904,3,"use of clothes dryer",11,14,1,0.000122,0.000122
"24393",904,3,"use of cooking range",12,42.25,0,0.000135,0
"24394",904,3,"use of  oven",13,33,10,0.00015,0.0015
"24395",904,3,"use of self-clean feature of electric oven",14,21,2,0.000178,0.000356
"24396",904,3,"Small kitchen appliance in the home",15,42.25,0,4.75e-05,0
"24397",904,4,"TV/computer use",16,21,63,2e-06,0.000126
"24398",904,5,"air travel - large plane",17,41,3535,0.000179,0.632765
"24399",904,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24400",904,5,"car trips- self only",19,56,448,0.000551,0.246848
"24401",904,5,"car trips - driver and self",20,29,13,0.000554,0.007202
"24402",904,5,"car trips - 2+ people with multiple end points",21,42.25,0,0.000354,0
"24403",904,5,"trips using public ground transportation",22,52,12,0.000276,0.003312
"24404",904,6,"bags of garbage disposed",23,45,26,0.0419,1.0894
"24405",904,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24406",904,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24407",904,6,"hazardous or electric items disposed",26,42.25,0,0.0211,0
"24408",904,6,"large items disposed",27,20,1,0.0211,0.0211
"24409",905,1,"Household heating => 70F",1,75,6,0.000436,0.002616
"24410",905,1,"Household heating < 70F",2,80,1,0.000872,0.000872
"24411",905,1,"Use of heat pump",3,49,0,0.001074,0
"24412",905,1,"Use of air conditioner",4,52,20,0.000598,0.01196
"24413",905,2,"shower - short",5,91,2,0.000177666666666667,0.000355333333333333
"24414",905,2,"shower - long (> 3 min)",6,76,37,0.000271666666666667,0.0100516666666667
"24415",905,2,"bath",7,21,0,0.000344666666666667,0
"24416",905,2,"wash-up",8,38,36,5.46666666666667e-05,0.001968
"24417",905,3,"use of dishwasher",9,20,0,0.000369333333333333,0
"24418",905,3,"use of clothes washer",10,34,2,0.000431,0.000862
"24419",905,3,"use of clothes dryer",11,18,4,0.000122,0.000488
"24420",905,3,"use of cooking range",12,43.1,0,0.000135,0
"24421",905,3,"use of  oven",13,31,9,0.00015,0.00135
"24422",905,3,"use of self-clean feature of electric oven",14,18,4,0.000178,0.000712
"24423",905,3,"Small kitchen appliance in the home",15,43.1,0,4.75e-05,0
"24424",905,4,"TV/computer use",16,30,61,2e-06,0.000122
"24425",905,5,"air travel - large plane",17,42,3838,0.000179,0.687002
"24426",905,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24427",905,5,"car trips- self only",19,54,268,0.000551,0.147668
"24428",905,5,"car trips - driver and self",20,30,38,0.000554,0.021052
"24429",905,5,"car trips - 2+ people with multiple end points",21,43.1,0,0.000354,0
"24430",905,5,"trips using public ground transportation",22,43,12,0.000276,0.003312
"24431",905,6,"bags of garbage disposed",23,41,25,0.0419,1.0475
"24432",905,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24433",905,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24434",905,6,"hazardous or electric items disposed",26,43.1,0,0.0211,0
"24435",905,6,"large items disposed",27,19,1,0.0211,0.0211
"24436",906,1,"Household heating => 70F",1,65,7,0.000436,0.003052
"24437",906,1,"Household heating < 70F",2,85,9,0.000872,0.007848
"24438",906,1,"Use of heat pump",3,54,0,0.001074,0
"24439",906,1,"Use of air conditioner",4,38,17,0.000598,0.010166
"24440",906,2,"shower - short",5,85,4,0.000115333333333333,0.000461333333333333
"24441",906,2,"shower - long (> 3 min)",6,73,22,0.000173333333333333,0.00381333333333333
"24442",906,2,"bath",7,20,0,0.000251333333333333,0
"24443",906,2,"wash-up",8,37,53,3.76666666666667e-05,0.00199633333333333
"24444",906,3,"use of dishwasher",9,24,0,0.000274,0
"24445",906,3,"use of clothes washer",10,48,6,0.000314666666666667,0.001888
"24446",906,3,"use of clothes dryer",11,18,3,0.000122,0.000366
"24447",906,3,"use of cooking range",12,43.5,0,0.000135,0
"24448",906,3,"use of  oven",13,32,10,0.00015,0.0015
"24449",906,3,"use of self-clean feature of electric oven",14,16,1,0.000178,0.000178
"24450",906,3,"Small kitchen appliance in the home",15,43.5,0,4.75e-05,0
"24451",906,4,"TV/computer use",16,30,63,2e-06,0.000126
"24452",906,5,"air travel - large plane",17,47,2752,0.000179,0.492608
"24453",906,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24454",906,5,"car trips- self only",19,46,280,0.000551,0.15428
"24455",906,5,"car trips - driver and self",20,38,33,0.000554,0.018282
"24456",906,5,"car trips - 2+ people with multiple end points",21,43.5,0,0.000354,0
"24457",906,5,"trips using public ground transportation",22,50,18,0.000276,0.004968
"24458",906,6,"bags of garbage disposed",23,44,20,0.0419,0.838
"24459",906,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24460",906,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24461",906,6,"hazardous or electric items disposed",26,43.5,0,0.0211,0
"24462",906,6,"large items disposed",27,20,0,0.0211,0
"24463",907,1,"Household heating => 70F",1,87,8,0.000436,0.003488
"24464",907,1,"Household heating < 70F",2,75,7,0.000872,0.006104
"24465",907,1,"Use of heat pump",3,49,0,0.001074,0
"24466",907,1,"Use of air conditioner",4,55,14,0.000598,0.008372
"24467",907,2,"shower - short",5,97,5,0.00013625,0.00068125
"24468",907,2,"shower - long (> 3 min)",6,91,35,0.000208,0.00728
"24469",907,2,"bath",7,17,6,0.0002805,0.001683
"24470",907,2,"wash-up",8,24,47,4.2e-05,0.001974
"24471",907,3,"use of dishwasher",9,22,0,0.00030275,0
"24472",907,3,"use of clothes washer",10,33,6,0.00035475,0.0021285
"24473",907,3,"use of clothes dryer",11,15,4,0.000122,0.000488
"24474",907,3,"use of cooking range",12,44.3,0,0.000135,0
"24475",907,3,"use of  oven",13,36,9,0.00015,0.00135
"24476",907,3,"use of self-clean feature of electric oven",14,18,4,0.000178,0.000712
"24477",907,3,"Small kitchen appliance in the home",15,44.3,0,4.75e-05,0
"24478",907,4,"TV/computer use",16,22,61,2e-06,0.000122
"24479",907,5,"air travel - large plane",17,43,3709,0.000179,0.663911
