"","Indnum","Group","Activity","Units","Consumption","Quality_of_Life_Importance__1_10","solar_powered__water_heater","gas_water_heater","electric_water_heater___peak_hou","electric_water_heater___off_peak","gas","natural_gas","hybrid","electric___peak_hours","electric___off_peak_hours","jetfuel","waste","tcf","acf"
"21742",806,2,"bath","count",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"21743",806,2,"wash-up","count",32,43,0,0.001344,0.002144,0,0,0,0,0,0,0,0,0.003488,0.001744
"21744",806,3,"use of dishwasher","count",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"21745",806,3,"use of clothes washer","count",3,39,0,0.000597,0.001299,0,0,0.000462,0,0.000306,0.000279,0,0,0.002943,0.0005886
"21746",806,3,"use of clothes dryer","count",3,17,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"21747",806,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21748",806,3,"use of  oven","count",10,36,0,0,0,0,0,0.00255,0,0.00162,0.0015,0,0,0.00567,0.00189
"21749",806,3,"use of self-clean feature of electric oven","count",3,17,0,0,0,0,0,0,0,0.000597,0.000534,0,0,0.001131,0.0005655
"21750",806,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21751",806,4,"TV/computer use","count",59,26,0,0,0,0,0,0,0,0.000118,0.000118,0,0,0.000236,0.000118
"21752",806,5,"air travel - large plane","miles",3169,47,0,0,0,0,0,0,0,0,0,0.567251,0,0.567251,0.567251
"21753",806,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21754",806,5,"car trips- self only","miles",450,53,0,0,0,0,0.24795,0,0,0,0,0,0,0.24795,0.24795
"21755",806,5,"car trips - driver and self","miles",36,33,0,0,0,0,0.019944,0,0,0,0,0,0,0.019944,0.019944
"21756",806,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21757",806,5,"trips using public ground transportation","bags",13,50,0,0,0,0,0.003588,0,0,0,0,0,0,0.003588,0.003588
"21758",806,6,"bags of garbage disposed","bags",19,46,0,0,0,0,0,0,0,0,0,0,0.7961,0.7961,0.7961
"21759",806,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21760",806,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21761",806,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21762",806,6,"large items disposed","items",2,17,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"21763",807,1,"Household heating => 70F","hours",10,89,0,0,0,0,0,0.00436,0,0.0065,0.00542,0,0,0.01628,0.00542666666666667
"21764",807,1,"Household heating < 70F","hours",7,85,0,0,0,0,0,0.006104,0,0.006461,0.006307,0,0,0.018872,0.00629066666666667
"21765",807,1,"Use of heat pump","hours",0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"21766",807,1,"Use of air conditioner","hours",15,58,0,0,0,0,0,0.00897,0,0.1197,0.010815,0,0,0.139485,0.046495
"21767",807,2,"shower - short","count",2,86,2.4e-05,0.000204,0,0.000398,0,0,0,0,0,0,0,0.000626,0.000208666666666667
"21768",807,2,"shower - long (> 3 min)","count",36,72,0.000612,0.005364,0,0.011232,0,0,0,0,0,0,0,0.017208,0.005736
"21769",807,2,"bath","count",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"21770",807,2,"wash-up","count",43,33,0.000172,0.001806,0,0.002365,0,0,0,0,0,0,0,0.004343,0.00144766666666667
"21771",807,3,"use of dishwasher","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"21772",807,3,"use of clothes washer","count",6,33,0.000198,0.001194,0,0.002292,0,0.000924,0,0.000612,0.000558,0,0,0.005778,0.000963
"21773",807,3,"use of clothes dryer","count",3,15,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"21774",807,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21775",807,3,"use of  oven","count",9,37,0,0,0,0,0,0.002295,0,0.001458,0.00135,0,0,0.005103,0.001701
"21776",807,3,"use of self-clean feature of electric oven","count",2,20,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"21777",807,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21778",807,4,"TV/computer use","count",58,26,0,0,0,0,0,0,0,0.000116,0.000116,0,0,0.000232,0.000116
"21779",807,5,"air travel - large plane","miles",2080,46,0,0,0,0,0,0,0,0,0,0.37232,0,0.37232,0.37232
"21780",807,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21781",807,5,"car trips- self only","miles",366,58,0,0,0,0,0.201666,0,0,0,0,0,0,0.201666,0.201666
"21782",807,5,"car trips - driver and self","miles",26,35,0,0,0,0,0.014404,0,0,0,0,0,0,0.014404,0.014404
"21783",807,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21784",807,5,"trips using public ground transportation","bags",18,52,0,0,0,0,0.004968,0,0,0,0,0,0,0.004968,0.004968
"21785",807,6,"bags of garbage disposed","bags",27,44,0,0,0,0,0,0,0,0,0,0,1.1313,1.1313,1.1313
"21786",807,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21787",807,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21788",807,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21789",807,6,"large items disposed","items",1,14,0,0,0,0,0,0,0,0,0,0,0.0211,0.0211,0.0211
"21790",808,1,"Household heating => 70F","count",10,64,0,0,0,0,0,0.00436,0,0.0065,0.00542,0,0,0.01628,0.00542666666666667
"21791",808,1,"Household heating < 70F","count",5,60,0,0,0,0,0,0.00436,0,0.004615,0.004505,0,0,0.01348,0.00449333333333333
"21792",808,1,"Use of heat pump","count",0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"21793",808,1,"Use of air conditioner","count",22,47,0,0,0,0,0,0.013156,0,0.17556,0.015862,0,0,0.204578,0.0681926666666667
"21794",808,2,"shower - short","count",3,86,3.6e-05,0.000306,0,0.000597,0,0,0,0,0,0,0,0.000939,0.000313
"21795",808,2,"shower - long (> 3 min)","count",15,83,0.000255,0.002235,0,0.00468,0,0,0,0,0,0,0,0.00717,0.00239
"21796",808,2,"bath","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"21797",808,2,"wash-up","count",32,41,0.000128,0.001344,0,0.00176,0,0,0,0,0,0,0,0.003232,0.00107733333333333
"21798",808,3,"use of dishwasher","count",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"21799",808,3,"use of clothes washer","count",7,39,0.000231,0.001393,0,0.002674,0,0.001078,0,0.000714,0.000651,0,0,0.006741,0.0011235
"21800",808,3,"use of clothes dryer","count",3,20,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"21801",808,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21802",808,3,"use of  oven","count",12,38,0,0,0,0,0,0.00306,0,0.001944,0.0018,0,0,0.006804,0.002268
"21803",808,3,"use of self-clean feature of electric oven","count",3,12,0,0,0,0,0,0,0,0.000597,0.000534,0,0,0.001131,0.0005655
"21804",808,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21805",808,4,"TV/computer use","count",58,25,0,0,0,0,0,0,0,0.000116,0.000116,0,0,0.000232,0.000116
"21806",808,5,"air travel - large plane","miles",2272,51,0,0,0,0,0,0,0,0,0,0.406688,0,0.406688,0.406688
"21807",808,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21808",808,5,"car trips- self only","miles",287,50,0,0,0,0,0.158137,0,0,0,0,0,0,0.158137,0.158137
"21809",808,5,"car trips - driver and self","miles",12,26,0,0,0,0,0.006648,0,0,0,0,0,0,0.006648,0.006648
"21810",808,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21811",808,5,"trips using public ground transportation","bags",13,55,0,0,0,0,0.003588,0,0,0,0,0,0,0.003588,0.003588
"21812",808,6,"bags of garbage disposed","bags",27,41,0,0,0,0,0,0,0,0,0,0,1.1313,1.1313,1.1313
"21813",808,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21814",808,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21815",808,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21816",808,6,"large items disposed","items",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"21817",809,1,"Household heating => 70F","hours",8,89,0,0,0,0,0,0.003488,0,0.0052,0.004336,0,0,0.013024,0.00434133333333333
"21818",809,1,"Household heating < 70F","hours",1,71,0,0,0,0,0,0.000872,0,0.000923,0.000901,0,0,0.002696,0.000898666666666667
"21819",809,1,"Use of heat pump","hours",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"21820",809,1,"Use of air conditioner","hours",19,58,0,0,0,0,0,0.011362,0,0.15162,0.013699,0,0,0.176681,0.0588936666666667
"21821",809,2,"shower - short","count",6,87,7.2e-05,0.000612,0.001392,0.001194,0,0,0,0,0,0,0,0.00327,0.0008175
"21822",809,2,"shower - long (> 3 min)","count",40,77,0.00068,0.00596,0.01416,0.01248,0,0,0,0,0,0,0,0.03328,0.00832
"21823",809,2,"bath","count",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"21824",809,2,"wash-up","count",35,26,0.00014,0.00147,0.002345,0.001925,0,0,0,0,0,0,0,0.00588,0.00147
"21825",809,3,"use of dishwasher","count",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"21826",809,3,"use of clothes washer","count",3,32,9.9e-05,0.000597,0.001299,0.001146,0,0.000462,0,0.000306,0.000279,0,0,0.004188,0.000598285714285714
"21827",809,3,"use of clothes dryer","count",4,13,0,0,0,0,0,0.000748,0,0.000528,0.000488,0,0,0.001764,0.000588
"21828",809,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21829",809,3,"use of  oven","count",11,39,0,0,0,0,0,0.002805,0,0.001782,0.00165,0,0,0.006237,0.002079
"21830",809,3,"use of self-clean feature of electric oven","count",1,12,0,0,0,0,0,0,0,0.000199,0.000178,0,0,0.000377,0.0001885
"21831",809,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21832",809,4,"TV/computer use","count",63,30,0,0,0,0,0,0,0,0.000126,0.000126,0,0,0.000252,0.000126
"21833",809,5,"air travel - large plane","miles",3778,45,0,0,0,0,0,0,0,0,0,0.676262,0,0.676262,0.676262
"21834",809,5,"air travel - small  plane (<50 seats)","miles",401,20,0,0,0,0,0,0,0,0,0,0.163608,0,0.163608,0.163608
"21835",809,5,"car trips- self only","miles",309,50,0,0,0,0,0.170259,0,0.233913,0,0,0,0,0.404172,0.202086
"21836",809,5,"car trips - driver and self","miles",19,29,0,0,0,0,0.010526,0,0.014839,0,0,0,0,0.025365,0.0126825
"21837",809,5,"car trips - 2+ people with multiple end points","miles",25,0,0,0,0,0,0.00885,0,0.00525,0,0,0,0,0.0141,0.00705
"21838",809,5,"trips using public ground transportation","bags",14,59,0,0,0,0,0.003864,0,0,0,0,0,0,0.003864,0.003864
"21839",809,6,"bags of garbage disposed","bags",27,41,0,0,0,0,0,0,0,0,0,0,1.1313,1.1313,1.1313
"21840",809,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21841",809,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21842",809,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21843",809,6,"large items disposed","items",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"21844",810,1,"Household heating => 70F","count",6,63,0,0,0,0,0,0.002616,0,0.0039,0.003252,0,0,0.009768,0.003256
"21845",810,1,"Household heating < 70F","count",8,69,0,0,0,0,0,0.006976,0,0.007384,0.007208,0,0,0.021568,0.00718933333333333
"21846",810,1,"Use of heat pump","count",0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"21847",810,1,"Use of air conditioner","count",17,52,0,0,0,0,0,0.010166,0,0.13566,0.012257,0,0,0.158083,0.0526943333333333
"21848",810,2,"shower - short","count",4,83,4.8e-05,0.000408,0,0.000796,0,0,0,0,0,0,0,0.001252,0.000417333333333333
"21849",810,2,"shower - long (> 3 min)","count",38,86,0.000646,0.005662,0,0.011856,0,0,0,0,0,0,0,0.018164,0.00605466666666667
"21850",810,2,"bath","count",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"21851",810,2,"wash-up","count",44,27,0.000176,0.001848,0,0.00242,0,0,0,0,0,0,0,0.004444,0.00148133333333333
"21852",810,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"21853",810,3,"use of clothes washer","count",7,29,0.000231,0.001393,0,0.002674,0,0.001078,0,0.000714,0.000651,0,0,0.006741,0.0011235
"21854",810,3,"use of clothes dryer","count",3,11,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"21855",810,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21856",810,3,"use of  oven","count",10,36,0,0,0,0,0,0.00255,0,0.00162,0.0015,0,0,0.00567,0.00189
"21857",810,3,"use of self-clean feature of electric oven","count",4,15,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"21858",810,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21859",810,4,"TV/computer use","count",59,30,0,0,0,0,0,0,0,0.000118,0.000118,0,0,0.000236,0.000118
"21860",810,5,"air travel - large plane","miles",3688,47,0,0,0,0,0,0,0,0,0,0.660152,0,0.660152,0.660152
"21861",810,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21862",810,5,"car trips- self only","miles",366,58,0,0,0,0,0.201666,0,0,0,0,0,0,0.201666,0.201666
"21863",810,5,"car trips - driver and self","miles",40,31,0,0,0,0,0.02216,0,0,0,0,0,0,0.02216,0.02216
"21864",810,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21865",810,5,"trips using public ground transportation","bags",13,61,0,0,0,0,0.003588,0,0,0,0,0,0,0.003588,0.003588
"21866",810,6,"bags of garbage disposed","bags",18,43,0,0,0,0,0,0,0,0,0,0,0.7542,0.7542,0.7542
"21867",810,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21868",810,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21869",810,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21870",810,6,"large items disposed","items",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"21871",811,1,"Household heating => 70F","hours",10,77,0,0,0,0,0,0.00436,0,0.0065,0.00542,0,0,0.01628,0.00542666666666667
"21872",811,1,"Household heating < 70F","hours",3,82,0,0,0,0,0,0.002616,0,0.002769,0.002703,0,0,0.008088,0.002696
"21873",811,1,"Use of heat pump","hours",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"21874",811,1,"Use of air conditioner","hours",26,45,0,0,0,0,0,0.015548,0,0.20748,0.018746,0,0,0.241774,0.0805913333333333
"21875",811,2,"shower - short","count",7,82,0,0,0.001624,0.001393,0,0,0,0,0,0,0,0.003017,0.0015085
"21876",811,2,"shower - long (> 3 min)","count",19,76,0,0,0.006726,0.005928,0,0,0,0,0,0,0,0.012654,0.006327
"21877",811,2,"bath","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"21878",811,2,"wash-up","count",33,30,0,0,0.002211,0.001815,0,0,0,0,0,0,0,0.004026,0.002013
"21879",811,3,"use of dishwasher","count",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"21880",811,3,"use of clothes washer","count",3,39,0,0,0.001299,0.001146,0,0.000462,0,0.000306,0.000279,0,0,0.003492,0.0006984
"21881",811,3,"use of clothes dryer","count",4,17,0,0,0,0,0,0.000748,0,0.000528,0.000488,0,0,0.001764,0.000588
"21882",811,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21883",811,3,"use of  oven","count",10,41,0,0,0,0,0,0.00255,0,0.00162,0.0015,0,0,0.00567,0.00189
"21884",811,3,"use of self-clean feature of electric oven","count",2,17,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"21885",811,3,"Small kitchen appliance in the home","count",62,0,0,0,0,0,0,0,0,0.003348,0.002542,0,0,0.00589,0.002945
"21886",811,4,"TV/computer use","count",64,29,0,0,0,0,0,0,0,0.000128,0.000128,0,0,0.000256,0.000128
"21887",811,5,"air travel - large plane","miles",3817,50,0,0,0,0,0,0,0,0,0,0.683243,0,0.683243,0.683243
"21888",811,5,"air travel - small  plane (<50 seats)","miles",417,20,0,0,0,0,0,0,0,0,0,0.170136,0,0.170136,0.170136
"21889",811,5,"car trips- self only","miles",275,50,0,0,0,0,0.151525,0,0,0,0,0,0,0.151525,0.151525
"21890",811,5,"car trips - driver and self","miles",23,34,0,0,0,0,0.012742,0,0,0,0,0,0,0.012742,0.012742
"21891",811,5,"car trips - 2+ people with multiple end points","miles",14,0,0,0,0,0,0.004956,0,0,0,0,0,0,0.004956,0.004956
"21892",811,5,"trips using public ground transportation","bags",18,44,0,0,0,0,0.004968,0,0,0,0,0,0,0.004968,0.004968
"21893",811,6,"bags of garbage disposed","bags",26,45,0,0,0,0,0,0,0,0,0,0,1.0894,1.0894,1.0894
"21894",811,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21895",811,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21896",811,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21897",811,6,"large items disposed","items",2,19,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"21898",812,1,"Household heating => 70F","count",4,71,0,0,0,0,0,0.001744,0,0.0026,0.002168,0,0,0.006512,0.00217066666666667
"21899",812,1,"Household heating < 70F","count",7,78,0,0,0,0,0,0.006104,0,0.006461,0.006307,0,0,0.018872,0.00629066666666667
"21900",812,1,"Use of heat pump","count",0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"21901",812,1,"Use of air conditioner","count",12,58,0,0,0,0,0,0.007176,0,0.09576,0.008652,0,0,0.111588,0.037196
"21902",812,2,"shower - short","count",2,94,0,0,0,0.000398,0,0,0,0,0,0,0,0.000398,0.000398
"21903",812,2,"shower - long (> 3 min)","count",12,87,0,0,0,0.003744,0,0,0,0,0,0,0,0.003744,0.003744
"21904",812,2,"bath","count",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"21905",812,2,"wash-up","count",51,39,0,0,0,0.002805,0,0,0,0,0,0,0,0.002805,0.002805
"21906",812,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"21907",812,3,"use of clothes washer","count",5,34,0,0,0,0.00191,0,0.00077,0,0.00051,0.000465,0,0,0.003655,0.00091375
"21908",812,3,"use of clothes dryer","count",4,12,0,0,0,0,0,0.000748,0,0.000528,0.000488,0,0,0.001764,0.000588
"21909",812,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21910",812,3,"use of  oven","count",10,33,0,0,0,0,0,0.00255,0,0.00162,0.0015,0,0,0.00567,0.00189
"21911",812,3,"use of self-clean feature of electric oven","count",2,12,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"21912",812,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21913",812,4,"TV/computer use","count",62,28,0,0,0,0,0,0,0,0.000124,0.000124,0,0,0.000248,0.000124
"21914",812,5,"air travel - large plane","miles",3701,49,0,0,0,0,0,0,0,0,0,0.662479,0,0.662479,0.662479
"21915",812,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21916",812,5,"car trips- self only","miles",272,52,0,0,0,0,0.149872,0,0.205904,0,0,0,0,0.355776,0.177888
"21917",812,5,"car trips - driver and self","miles",10,21,0,0,0,0,0.00554,0,0.00781,0,0,0,0,0.01335,0.006675
"21918",812,5,"car trips - 2+ people with multiple end points","miles",25,0,0,0,0,0,0.00885,0,0.00525,0,0,0,0,0.0141,0.00705
"21919",812,5,"trips using public ground transportation","bags",16,58,0,0,0,0,0.004416,0,0,0,0,0,0,0.004416,0.004416
"21920",812,6,"bags of garbage disposed","bags",18,41,0,0,0,0,0,0,0,0,0,0,0.7542,0.7542,0.7542
"21921",812,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21922",812,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21923",812,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21924",812,6,"large items disposed","items",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"21925",813,1,"Household heating => 70F","hours",1,68,0,0,0,0,0,0.000436,0,0.00065,0.000542,0,0,0.001628,0.000542666666666667
"21926",813,1,"Household heating < 70F","hours",4,65,0,0,0,0,0,0.003488,0,0.003692,0.003604,0,0,0.010784,0.00359466666666667
"21927",813,1,"Use of heat pump","hours",0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"21928",813,1,"Use of air conditioner","hours",21,40,0,0,0,0,0,0.012558,0,0.16758,0.015141,0,0,0.195279,0.065093
"21929",813,2,"shower - short","count",8,83,0,0.000816,0.001856,0,0,0,0,0,0,0,0,0.002672,0.001336
"21930",813,2,"shower - long (> 3 min)","count",38,74,0,0.005662,0.013452,0,0,0,0,0,0,0,0,0.019114,0.009557
"21931",813,2,"bath","count",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"21932",813,2,"wash-up","count",49,24,0,0.002058,0.003283,0,0,0,0,0,0,0,0,0.005341,0.0026705
"21933",813,3,"use of dishwasher","count",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"21934",813,3,"use of clothes washer","count",4,28,0,0.000796,0.001732,0,0,0.000616,0,0.000408,0.000372,0,0,0.003924,0.0007848
"21935",813,3,"use of clothes dryer","count",3,21,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"21936",813,3,"use of cooking range","count",9,0,0,0,0,0,0,0.001809,0,0.001278,0.001215,0,0,0.004302,0.001434
"21937",813,3,"use of  oven","count",8,40,0,0,0,0,0,0.00204,0,0.001296,0.0012,0,0,0.004536,0.001512
"21938",813,3,"use of self-clean feature of electric oven","count",4,21,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"21939",813,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21940",813,4,"TV/computer use","count",58,27,0,0,0,0,0,0,0,0.000116,0.000116,0,0,0.000232,0.000116
"21941",813,5,"air travel - large plane","miles",2592,47,0,0,0,0,0,0,0,0,0,0.463968,0,0.463968,0.463968
"21942",813,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21943",813,5,"car trips- self only","miles",414,46,0,0,0,0,0.228114,0,0,0,0,0,0,0.228114,0.228114
"21944",813,5,"car trips - driver and self","miles",28,28,0,0,0,0,0.015512,0,0,0,0,0,0,0.015512,0.015512
"21945",813,5,"car trips - 2+ people with multiple end points","miles",23,0,0,0,0,0,0.008142,0,0,0,0,0,0,0.008142,0.008142
"21946",813,5,"trips using public ground transportation","bags",18,58,0,0,0,0,0.004968,0,0,0,0,0,0,0.004968,0.004968
"21947",813,6,"bags of garbage disposed","bags",22,43,0,0,0,0,0,0,0,0,0,0,0.9218,0.9218,0.9218
"21948",813,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21949",813,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21950",813,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21951",813,6,"large items disposed","items",1,18,0,0,0,0,0,0,0,0,0,0,0.0211,0.0211,0.0211
"21952",814,1,"Household heating => 70F","count",7,68,0,0,0,0,0,0.003052,0,0.00455,0.003794,0,0,0.011396,0.00379866666666667
"21953",814,1,"Household heating < 70F","count",7,89,0,0,0,0,0,0.006104,0,0.006461,0.006307,0,0,0.018872,0.00629066666666667
"21954",814,1,"Use of heat pump","count",0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"21955",814,1,"Use of air conditioner","count",13,38,0,0,0,0,0,0.007774,0,0.10374,0.009373,0,0,0.120887,0.0402956666666667
"21956",814,2,"shower - short","count",5,94,6e-05,0,0.00116,0,0,0,0,0,0,0,0,0.00122,0.00061
"21957",814,2,"shower - long (> 3 min)","count",27,79,0.000459,0,0.009558,0,0,0,0,0,0,0,0,0.010017,0.0050085
"21958",814,2,"bath","count",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"21959",814,2,"wash-up","count",53,36,0.000212,0,0.003551,0,0,0,0,0,0,0,0,0.003763,0.0018815
"21960",814,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"21961",814,3,"use of clothes washer","count",8,30,0.000264,0,0.003464,0,0,0.001232,0,0.000816,0.000744,0,0,0.00652,0.001304
"21962",814,3,"use of clothes dryer","count",3,14,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"21963",814,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21964",814,3,"use of  oven","count",12,31,0,0,0,0,0,0.00306,0,0.001944,0.0018,0,0,0.006804,0.002268
"21965",814,3,"use of self-clean feature of electric oven","count",2,15,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"21966",814,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21967",814,4,"TV/computer use","count",63,24,0,0,0,0,0,0,0,0.000126,0.000126,0,0,0.000252,0.000126
"21968",814,5,"air travel - large plane","miles",2728,48,0,0,0,0,0,0,0,0,0,0.488312,0,0.488312,0.488312
"21969",814,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21970",814,5,"car trips- self only","miles",455,47,0,0,0,0,0.250705,0,0,0,0,0,0,0.250705,0.250705
"21971",814,5,"car trips - driver and self","miles",18,26,0,0,0,0,0.009972,0,0,0,0,0,0,0.009972,0.009972
"21972",814,5,"car trips - 2+ people with multiple end points","miles",18,0,0,0,0,0,0.006372,0,0,0,0,0,0,0.006372,0.006372
